Pruning Completed
-----------------------------------------------
[STAGE 3] Finetune for 25 epochs after Pruning
-----------------------------------------------
Ultralytics 8.3.176  Python-3.10.11 torch-2.7.1+cu118 CUDA:0 (NVIDIA GeForce RTX 3060, 12288MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, augment=False, auto_augment=randaugment, batch=16, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=C:/Users/PC/Desktop/Project/Torch-Pruning/examples/yolov11n/27073186/TXL-PBC/TXL-PBC/data.yaml, degrees=0.0, deterministic=True, device=None, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, epochs=25, erasing=0.4, exist_ok=True, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.015, hsv_s=0.7, hsv_v=0.4, imgsz=640, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.001, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=yolo11n.pt, momentum=0.937, mosaic=1.0, multi_scale=False, name=pruned_b16_75.0%_after_finetune, nbs=64, nms=False, opset=None, optimize=False, optimizer=auto, overlap_mask=True, patience=100, perspective=0.0, plots=True, pose=12.0, pretrained=True, profile=False, project=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs, rect=False, resume=False, retina_masks=False, save=True, save_conf=False, save_crop=False, save_dir=C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.5, seed=0, shear=0.0, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=detect, time=None, tracker=botsort.yaml, translate=0.1, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=8, workspace=None
Freezing layer 'model.23.dfl.conv.weight'
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.00.0 ms, read: 422.5298.9 MB/s, size: 29.0 KB)

[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\train.cache... 882 images, 0 backgrounds, 0 corrupt: 100%|##########| 882/882 [00:00<?, ?it/s]
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\92129d1652e75c3892beb376df57d274.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\a8581e04ac765bd3ad658cf8e530a6ea.png: 1 duplicate labels removed
[34m[1mtrain: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\train\c255521a08b75da09373db44e7f099c5.png: 17 duplicate labels removed
[34m[1mval: [0mFast image access  (ping: 0.00.0 ms, read: 422.2203.0 MB/s, size: 37.5 KB)

[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mScanning C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\labels\val.cache... 252 images, 0 backgrounds, 0 corrupt: 100%|##########| 252/252 [00:00<?, ?it/s]
[34m[1mval: [0mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\27073186\TXL-PBC\TXL-PBC\images\val\0ac132c270355979b686c0801e558849.png: 15 duplicate labels removed
Plotting labels to C:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune\labels.jpg... 
[34m[1moptimizer:[0m 'optimizer=auto' found, ignoring 'lr0=0.001' and 'momentum=0.937' and determining best 'optimizer', 'lr0' and 'momentum' automatically... 
[34m[1moptimizer:[0m AdamW(lr=0.001429, momentum=0.9) with parameter groups 89 weight(decay=0.0), 96 weight(decay=0.0005), 95 bias(decay=0.0)
Image sizes 640 train, 640 val
Using 8 dataloader workers
Logging results to [1mC:\Users\PC\Desktop\Project\Torch-Pruning\examples\yolov11n\runs\pruned_b16_75.0%_after_finetune[0m
Starting training for 25 epochs...

      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size

  0%|          | 0/56 [00:00<?, ?it/s]
       1/25      1.71G      2.925      4.057      2.688        309        640:   0%|          | 0/56 [00:00<?, ?it/s]
       1/25      1.71G      2.925      4.057      2.688        309        640:   2%|1         | 1/56 [00:00<00:32,  1.69it/s]
       1/25      1.71G      2.922      3.874      2.633        283        640:   2%|1         | 1/56 [00:00<00:32,  1.69it/s]
       1/25      1.71G      2.922      3.874      2.633        283        640:   4%|3         | 2/56 [00:00<00:18,  2.98it/s]
       1/25      1.81G      2.929       3.88      2.656        268        640:   4%|3         | 2/56 [00:00<00:18,  2.98it/s]
       1/25      1.81G      2.929       3.88      2.656        268        640:   5%|5         | 3/56 [00:00<00:13,  3.97it/s]
       1/25      1.81G       2.92      3.892      2.642        439        640:   5%|5         | 3/56 [00:01<00:13,  3.97it/s]
       1/25      1.81G       2.92      3.892      2.642        439        640:   7%|7         | 4/56 [00:01<00:11,  4.57it/s]
       1/25      1.81G      2.932      3.886      2.653        327        640:   7%|7         | 4/56 [00:01<00:11,  4.57it/s]
       1/25      1.81G      2.932      3.886      2.653        327        640:   9%|8         | 5/56 [00:01<00:09,  5.40it/s]
       1/25      1.81G      2.941      3.846      2.658        277        640:   9%|8         | 5/56 [00:01<00:09,  5.40it/s]
       1/25      1.81G      2.941      3.846      2.658        277        640:  11%|#         | 6/56 [00:01<00:08,  6.14it/s]
       1/25      1.81G      2.912      3.827      2.648        303        640:  11%|#         | 6/56 [00:01<00:08,  6.14it/s]
       1/25      1.81G      2.912      3.827      2.648        303        640:  12%|#2        | 7/56 [00:01<00:07,  6.64it/s]
       1/25      1.81G       2.92      3.833      2.655        276        640:  12%|#2        | 7/56 [00:01<00:07,  6.64it/s]
       1/25      1.81G       2.92      3.833      2.655        276        640:  14%|#4        | 8/56 [00:01<00:06,  6.95it/s]
       1/25      1.81G      2.928      3.841      2.653        391        640:  14%|#4        | 8/56 [00:01<00:06,  6.95it/s]
       1/25      1.81G      2.928      3.841      2.653        391        640:  16%|#6        | 9/56 [00:01<00:06,  7.25it/s]
       1/25      1.81G      2.929      3.843      2.651        340        640:  16%|#6        | 9/56 [00:01<00:06,  7.25it/s]
       1/25      1.81G      2.929      3.843      2.651        340        640:  18%|#7        | 10/56 [00:01<00:06,  7.60it/s]
       1/25      1.81G      2.934      3.862      2.654        448        640:  18%|#7        | 10/56 [00:01<00:06,  7.60it/s]
       1/25      1.81G      2.934      3.862      2.654        448        640:  20%|#9        | 11/56 [00:01<00:06,  7.26it/s]
       1/25      1.81G      2.923      3.856      2.648        348        640:  20%|#9        | 11/56 [00:02<00:06,  7.26it/s]
       1/25      1.81G      2.923      3.856      2.648        348        640:  21%|##1       | 12/56 [00:02<00:05,  7.44it/s]
       1/25      1.81G      2.909      3.857      2.635        438        640:  21%|##1       | 12/56 [00:02<00:05,  7.44it/s]
       1/25      1.81G      2.909      3.857      2.635        438        640:  23%|##3       | 13/56 [00:02<00:05,  7.54it/s]
       1/25      1.81G      2.896       3.85      2.625        348        640:  23%|##3       | 13/56 [00:02<00:05,  7.54it/s]
       1/25      1.94G      2.303      3.227      2.166        434        640:  89%|########9 | 50/56 [00:06<00:00,  8.39it/s]
       1/25      1.94G      2.288      3.211      2.156        332        640:  89%|########9 | 50/56 [00:06<00:00,  8.39it/s]
       1/25      1.94G      2.288      3.211      2.156        332        640:  91%|#########1| 51/56 [00:06<00:00,  8.60it/s]
       1/25      1.94G      2.274      3.196      2.146        402        640:  91%|#########1| 51/56 [00:06<00:00,  8.60it/s]
       1/25      1.94G      2.274      3.196      2.146        402        640:  93%|#########2| 52/56 [00:06<00:00,  8.35it/s]
       1/25      1.94G      2.264      3.182      2.139        324        640:  93%|#########2| 52/56 [00:07<00:00,  8.35it/s]
       1/25      1.94G      2.264      3.182      2.139        324        640:  95%|#########4| 53/56 [00:07<00:00,  8.63it/s]
       1/25      1.94G      2.251      3.165      2.129        343        640:  95%|#########4| 53/56 [00:07<00:00,  8.63it/s]
       1/25      1.94G      2.251      3.165      2.129        343        640:  96%|#########6| 54/56 [00:07<00:00,  8.37it/s]
       1/25      1.94G      2.238       3.15       2.12        343        640:  96%|#########6| 54/56 [00:07<00:00,  8.37it/s]
       1/25      1.94G      2.238       3.15       2.12        343        640:  98%|#########8| 55/56 [00:07<00:00,  8.66it/s]
       1/25      1.94G      2.224      3.133       2.11         51        640:  98%|#########8| 55/56 [00:07<00:00,  8.66it/s]
       1/25      1.94G      2.224      3.133       2.11         51        640: 100%|##########| 56/56 [00:07<00:00,  7.50it/s]
       1/25      1.94G      2.224      3.133       2.11         51        640: 100%|##########| 56/56 [00:07<00:00,  7.48it/s]


                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):   0%|          | 0/8 [00:00<?, ?it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  12%|#2        | 1/8 [00:00<00:00,  7.74it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  25%|##5       | 2/8 [00:00<00:00,  7.64it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  38%|###7      | 3/8 [00:00<00:00,  7.95it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  50%|#####     | 4/8 [00:00<00:00,  8.14it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  62%|######2   | 5/8 [00:00<00:00,  7.80it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  75%|#######5  | 6/8 [00:00<00:00,  8.03it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  88%|########7 | 7/8 [00:00<00:00,  8.19it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:00<00:00,  8.31it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:00<00:00,  8.10it/s]

                   all        252       3737          0          0          0          0



      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size


  0%|          | 0/56 [00:00<?, ?it/s]
       2/25      1.94G      1.474      2.108      1.603        302        640:   0%|          | 0/56 [00:00<?, ?it/s]
       2/25      1.94G      1.474      2.108      1.603        302        640:   2%|1         | 1/56 [00:00<00:06,  8.32it/s]
       2/25      1.94G      1.516      2.173      1.617        393        640:   2%|1         | 1/56 [00:00<00:06,  8.32it/s]
       2/25      1.94G      1.516      2.173      1.617        393        640:   4%|3         | 2/56 [00:00<00:06,  7.89it/s]
       2/25      1.94G       1.52      2.209      1.609        332        640:   4%|3         | 2/56 [00:00<00:06,  7.89it/s]
       2/25      1.94G       1.52      2.209      1.609        332        640:   5%|5         | 3/56 [00:00<00:06,  8.50it/s]
       2/25      1.94G      1.523      2.243      1.602        389        640:   5%|5         | 3/56 [00:00<00:06,  8.50it/s]
       2/25      1.94G      1.523      2.243      1.602        389        640:   7%|7         | 4/56 [00:00<00:06,  8.18it/s]
       2/25      2.08G      1.546      2.267      1.607        410        640:   7%|7         | 4/56 [00:00<00:06,  8.18it/s]
       2/25      2.08G      1.546      2.267      1.607        410        640:   9%|8         | 5/56 [00:00<00:06,  8.31it/s]
       2/25      2.08G      1.539      2.251      1.599        344        640:   9%|8         | 5/56 [00:00<00:06,  8.31it/s]
       2/25      2.08G      1.539      2.251      1.599        344        640:  11%|#         | 6/56 [00:00<00:06,  8.17it/s]
       2/25      2.08G      1.524      2.236      1.592        362        640:  11%|#         | 6/56 [00:00<00:06,  8.17it/s]
       2/25      2.08G      1.524      2.236      1.592        362        640:  12%|#2        | 7/56 [00:00<00:05,  8.51it/s]
       2/25      2.08G      1.523      2.227      1.586        408        640:  12%|#2        | 7/56 [00:00<00:05,  8.51it/s]
       2/25      2.08G      1.523      2.227      1.586        408        640:  14%|#4        | 8/56 [00:00<00:05,  8.27it/s]
       2/25      2.08G      1.512      2.203      1.583        304        640:  14%|#4        | 8/56 [00:01<00:05,  8.27it/s]
       2/25      2.08G      1.512      2.203      1.583        304        640:  16%|#6        | 9/56 [00:01<00:05,  8.55it/s]
       2/25      2.08G      1.504      2.188      1.578        345        640:  16%|#6        | 9/56 [00:01<00:05,  8.55it/s]
       2/25      2.08G      1.504      2.188      1.578        345        640:  18%|#7        | 10/56 [00:01<00:05,  8.45it/s]
       2/25      2.08G      1.484      2.163      1.568        304        640:  18%|#7        | 10/56 [00:01<00:05,  8.45it/s]
       2/25      2.08G      1.484      2.163      1.568        304        640:  20%|#9        | 11/56 [00:01<00:05,  8.57it/s]
       2/25      2.08G      1.476      2.149      1.563        319        640:  20%|#9        | 11/56 [00:01<00:05,  8.57it/s]
       2/25      2.08G      1.476      2.149      1.563        319        640:  21%|##1       | 12/56 [00:01<00:05,  8.31it/s]
       2/25      2.08G      1.481      2.148      1.562        472        640:  21%|##1       | 12/56 [00:01<00:05,  8.31it/s]
       2/25      2.08G      1.481      2.148      1.562        472        640:  23%|##3       | 13/56 [00:01<00:05,  8.55it/s]
       2/25      2.08G      1.471      2.141      1.556        435        640:  23%|##3       | 13/56 [00:01<00:05,  8.55it/s]
       2/25      2.08G      1.471      2.141      1.556        435        640:  25%|##5       | 14/56 [00:01<00:05,  8.30it/s]
       2/25      2.08G       1.47      2.126      1.558        301        640:  25%|##5       | 14/56 [00:01<00:05,  8.30it/s]
       2/25      2.08G       1.47      2.126      1.558        301        640:  27%|##6       | 15/56 [00:01<00:04,  8.62it/s]
       2/25      2.08G      1.458      2.105      1.551        321        640:  27%|##6       | 15/56 [00:01<00:04,  8.62it/s]
       2/25      2.08G      1.458      2.105      1.551        321        640:  29%|##8       | 16/56 [00:01<00:04,  8.38it/s]
       2/25      2.08G      1.454      2.095      1.547        410        640:  29%|##8       | 16/56 [00:02<00:04,  8.38it/s]
       2/25      2.08G      1.454      2.095      1.547        410        640:  30%|###       | 17/56 [00:02<00:04,  8.58it/s]
       2/25      2.08G      1.453      2.078      1.547        288        640:  30%|###       | 17/56 [00:02<00:04,  8.58it/s]
       2/25      2.08G      1.453      2.078      1.547        288        640:  32%|###2      | 18/56 [00:02<00:04,  8.41it/s]
       2/25      2.08G      1.438      2.058      1.539        292        640:  32%|###2      | 18/56 [00:02<00:04,  8.41it/s]
       2/25      2.08G      1.438      2.058      1.539        292        640:  34%|###3      | 19/56 [00:02<00:04,  8.73it/s]
       2/25      2.08G      1.433       2.05      1.532        407        640:  34%|###3      | 19/56 [00:02<00:04,  8.73it/s]
       2/25      2.08G      1.433       2.05      1.532        407        640:  36%|###5      | 20/56 [00:02<00:04,  8.44it/s]
       2/25      2.08G      1.429      2.041       1.53        376        640:  36%|###5      | 20/56 [00:02<00:04,  8.44it/s]
       2/25      2.08G      1.429      2.041       1.53        376        640:  38%|###7      | 21/56 [00:02<00:04,  8.68it/s]
       2/25      2.08G      1.425      2.028      1.526        333        640:  38%|###7      | 21/56 [00:02<00:04,  8.68it/s]
       2/25      2.08G      1.425      2.028      1.526        333        640:  39%|###9      | 22/56 [00:02<00:04,  8.39it/s]
       2/25      2.08G      1.422      2.015      1.525        330        640:  39%|###9      | 22/56 [00:02<00:04,  8.39it/s]
       2/25      2.08G      1.422      2.015      1.525        330        640:  41%|####1     | 23/56 [00:02<00:03,  8.69it/s]
       2/25      2.08G      1.412      2.002       1.52        335        640:  41%|####1     | 23/56 [00:02<00:03,  8.69it/s]
       2/25      2.08G      1.412      2.002       1.52        335        640:  43%|####2     | 24/56 [00:02<00:03,  8.41it/s]
       2/25      2.08G      1.406      1.993      1.514        397        640:  43%|####2     | 24/56 [00:02<00:03,  8.41it/s]
       2/25      2.08G      1.406      1.993      1.514        397        640:  45%|####4     | 25/56 [00:02<00:03,  8.66it/s]
       2/25      2.08G      1.399      1.983      1.509        398        640:  45%|####4     | 25/56 [00:03<00:03,  8.66it/s]
       2/25      2.08G      1.399      1.983      1.509        398        640:  46%|####6     | 26/56 [00:03<00:03,  8.36it/s]
       2/25      2.08G      1.401      1.976      1.506        374        640:  46%|####6     | 26/56 [00:03<00:03,  8.36it/s]
       2/25      2.08G      1.401      1.968      1.504        400        640:  46%|####6     | 26/56 [00:03<00:03,  8.36it/s]
       2/25      2.08G      1.401      1.968      1.504        400        640:  50%|#####     | 28/56 [00:03<00:03,  8.44it/s]
       2/25      2.08G      1.398       1.96      1.502        430        640:  50%|#####     | 28/56 [00:03<00:03,  8.44it/s]
       2/25      2.08G      1.398       1.96      1.502        430        640:  52%|#####1    | 29/56 [00:03<00:03,  8.62it/s]
       2/25      2.08G      1.395      1.948      1.498        319        640:  52%|#####1    | 29/56 [00:03<00:03,  8.62it/s]
       2/25      2.08G      1.395      1.948      1.498        319        640:  54%|#####3    | 30/56 [00:03<00:02,  8.79it/s]
       2/25      2.08G      1.394      1.936      1.498        331        640:  54%|#####3    | 30/56 [00:03<00:02,  8.79it/s]
       2/25      2.08G      1.394      1.936      1.498        331        640:  55%|#####5    | 31/56 [00:03<00:02,  8.48it/s]
       2/25      2.08G      1.391      1.925      1.495        327        640:  55%|#####5    | 31/56 [00:03<00:02,  8.48it/s]
       2/25      2.08G      1.391      1.925      1.495        327        640:  57%|#####7    | 32/56 [00:03<00:02,  8.66it/s]
       2/25      2.08G       1.39      1.919      1.492        395        640:  57%|#####7    | 32/56 [00:03<00:02,  8.66it/s]
       2/25      2.08G       1.39      1.919      1.492        395        640:  59%|#####8    | 33/56 [00:03<00:02,  8.82it/s]
       2/25      2.08G       1.39      1.912       1.49        387        640:  59%|#####8    | 33/56 [00:04<00:02,  8.82it/s]
       2/25      2.08G       1.39      1.912       1.49        387        640:  61%|######    | 34/56 [00:04<00:02,  8.52it/s]
       2/25      2.08G      1.388      1.903      1.487        402        640:  61%|######    | 34/56 [00:04<00:02,  8.52it/s]
       2/25      2.08G      1.388      1.903      1.487        402        640:  62%|######2   | 35/56 [00:04<00:02,  8.67it/s]
       2/25      2.08G      1.384      1.893      1.482        330        640:  62%|######2   | 35/56 [00:04<00:02,  8.67it/s]
       2/25      2.08G      1.384      1.893      1.482        330        640:  64%|######4   | 36/56 [00:04<00:02,  8.86it/s]
       2/25      2.08G      1.382      1.882       1.48        316        640:  64%|######4   | 36/56 [00:04<00:02,  8.86it/s]
       2/25      2.08G      1.382      1.882       1.48        316        640:  66%|######6   | 37/56 [00:04<00:02,  8.68it/s]
       2/25      2.08G      1.379      1.872      1.478        312        640:  66%|######6   | 37/56 [00:04<00:02,  8.68it/s]
       2/25      2.08G      1.379      1.872      1.478        312        640:  68%|######7   | 38/56 [00:04<00:02,  8.81it/s]
       2/25      2.08G      1.379      1.863      1.478        351        640:  68%|######7   | 38/56 [00:04<00:02,  8.81it/s]
       2/25      2.08G      1.379      1.863      1.478        351        640:  70%|######9   | 39/56 [00:04<00:01,  8.81it/s]
       2/25      2.08G      1.379      1.855      1.477        338        640:  70%|######9   | 39/56 [00:04<00:01,  8.81it/s]
       2/25      2.08G      1.379      1.855      1.477        338        640:  71%|#######1  | 40/56 [00:04<00:01,  8.17it/s]
       2/25      2.08G       1.38      1.853      1.476        445        640:  71%|#######1  | 40/56 [00:04<00:01,  8.17it/s]
       2/25      2.08G       1.38      1.853      1.476        445        640:  73%|#######3  | 41/56 [00:04<00:01,  8.41it/s]
       2/25      2.08G      1.383      1.845      1.477        312        640:  73%|#######3  | 41/56 [00:04<00:01,  8.41it/s]
       2/25      2.08G      1.383      1.845      1.477        312        640:  75%|#######5  | 42/56 [00:04<00:01,  8.52it/s]
       2/25      2.08G      1.385       1.84      1.476        425        640:  75%|#######5  | 42/56 [00:05<00:01,  8.52it/s]
       2/25      2.08G      1.385       1.84      1.476        425        640:  77%|#######6  | 43/56 [00:05<00:01,  8.21it/s]
       2/25      2.08G      1.385      1.833      1.475        404        640:  77%|#######6  | 43/56 [00:05<00:01,  8.21it/s]
       2/25      2.08G      1.385      1.833      1.475        404        640:  79%|#######8  | 44/56 [00:05<00:01,  8.54it/s]
       2/25      2.08G      1.385      1.827      1.474        375        640:  79%|#######8  | 44/56 [00:05<00:01,  8.54it/s]
       2/25      2.08G      1.385      1.827      1.474        375        640:  80%|########  | 45/56 [00:05<00:01,  8.73it/s]
       2/25      2.08G      1.384       1.82      1.472        339        640:  80%|########  | 45/56 [00:05<00:01,  8.73it/s]
       2/25      2.08G      1.384       1.82      1.472        339        640:  82%|########2 | 46/56 [00:05<00:01,  8.57it/s]
       2/25      2.08G      1.383      1.816      1.472        408        640:  82%|########2 | 46/56 [00:05<00:01,  8.57it/s]
       2/25      2.08G      1.383      1.816      1.472        408        640:  84%|########3 | 47/56 [00:05<00:01,  8.73it/s]
       2/25      2.08G      1.382      1.811      1.471        375        640:  84%|########3 | 47/56 [00:05<00:01,  8.73it/s]
       2/25      2.08G      1.382      1.811      1.471        375        640:  86%|########5 | 48/56 [00:05<00:00,  8.81it/s]
       2/25      2.08G       1.38      1.805      1.469        429        640:  86%|########5 | 48/56 [00:05<00:00,  8.81it/s]
       2/25      2.08G       1.38      1.805      1.469        429        640:  88%|########7 | 49/56 [00:05<00:00,  8.48it/s]
       2/25      2.08G      1.381      1.801      1.469        450        640:  88%|########7 | 49/56 [00:05<00:00,  8.48it/s]
       2/25      2.08G      1.381      1.801      1.469        450        640:  89%|########9 | 50/56 [00:05<00:00,  8.73it/s]
       2/25      2.08G      1.379      1.795      1.468        320        640:  89%|########9 | 50/56 [00:05<00:00,  8.73it/s]
       2/25      2.08G      1.379      1.795      1.468        320        640:  91%|#########1| 51/56 [00:05<00:00,  8.92it/s]
       2/25      2.08G      1.376      1.789      1.466        364        640:  91%|#########1| 51/56 [00:06<00:00,  8.92it/s]
       2/25      2.08G      1.376      1.789      1.466        364        640:  93%|#########2| 52/56 [00:06<00:00,  8.56it/s]
       2/25      2.08G      1.373      1.781      1.464        323        640:  93%|#########2| 52/56 [00:06<00:00,  8.56it/s]
       2/25      2.08G      1.373      1.781      1.464        323        640:  95%|#########4| 53/56 [00:06<00:00,  8.77it/s]
       2/25      2.08G      1.371      1.774      1.462        338        640:  95%|#########4| 53/56 [00:06<00:00,  8.77it/s]
       2/25      2.08G      1.371      1.774      1.462        338        640:  96%|#########6| 54/56 [00:06<00:00,  8.81it/s]
       2/25      2.08G      1.372      1.773      1.462        498        640:  96%|#########6| 54/56 [00:06<00:00,  8.81it/s]
       2/25      2.08G      1.372      1.773      1.462        498        640:  98%|#########8| 55/56 [00:06<00:00,  8.36it/s]
       2/25      2.08G      1.374      1.768      1.461         47        640:  98%|#########8| 55/56 [00:06<00:00,  8.36it/s]
       2/25      2.08G      1.374      1.768      1.461         47        640: 100%|##########| 56/56 [00:06<00:00,  8.62it/s]


                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):   0%|          | 0/8 [00:00<?, ?it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  12%|#2        | 1/8 [00:00<00:00,  7.68it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  25%|##5       | 2/8 [00:00<00:00,  7.49it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  38%|###7      | 3/8 [00:00<00:00,  7.63it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  50%|#####     | 4/8 [00:00<00:00,  7.40it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  62%|######2   | 5/8 [00:00<00:00,  7.39it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  75%|#######5  | 6/8 [00:00<00:00,  7.24it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95):  88%|########7 | 7/8 [00:00<00:00,  7.22it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.52it/s]
                 Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 100%|##########| 8/8 [00:01<00:00,  7.44it/s]

                   all        252       3737      0.734      0.518      0.493      0.305



      Epoch    GPU_mem   box_loss   cls_loss   dfl_loss  Instances       Size


  0%|          | 0/56 [00:00<?, ?it/s]
       3/25      2.08G      1.228      1.445      1.309        437        640:   0%|          | 0/56 [00:00<?, ?it/s]
       3/25      2.08G      1.228      1.445      1.309        437        640:   2%|1         | 1/56 [00:00<00:06,  8.76it/s]
       3/25      2.08G      1.231      1.377      1.339        327        640:   2%|1         | 1/56 [00:00<00:06,  8.76it/s]
       3/25      2.08G      1.231      1.377      1.339        327        640:   4%|3         | 2/56 [00:00<00:06,  8.12it/s]
       3/25      2.08G      1.241      1.361      1.344        379        640:   4%|3         | 2/56 [00:00<00:06,  8.12it/s]
       3/25      2.08G      1.241      1.361      1.344        379        640:   5%|5         | 3/56 [00:00<00:06,  8.55it/s]
       3/25      2.08G      1.241      1.372      1.336        407        640:   5%|5         | 3/56 [00:00<00:06,  8.55it/s]
       3/25      2.08G      1.241      1.372      1.336        407        640:   7%|7         | 4/56 [00:00<00:05,  8.86it/s]
       3/25      2.08G      1.275      1.378      1.361        309        640:   7%|7         | 4/56 [00:00<00:05,  8.86it/s]
       3/25      2.08G      1.275      1.378      1.361        309        640:   9%|8         | 5/56 [00:00<00:06,  8.37it/s]
       3/25      2.08G      1.261      1.369      1.352        325        640:   9%|8         | 5/56 [00:00<00:06,  8.37it/s]
       3/25      2.08G      1.261      1.369      1.352        325        640:  11%|#         | 6/56 [00:00<00:05,  8.73it/s]
       3/25      2.08G      1.252      1.361      1.345        387        640:  11%|#         | 6/56 [00:00<00:05,  8.73it/s]
       3/25      2.08G      1.252      1.361      1.345        387        640:  12%|#2        | 7/56 [00:00<00:05,  8.92it/s]
       3/25      2.08G      1.247      1.356      1.349        375        640:  12%|#2        | 7/56 [00:00<00:05,  8.92it/s]
       3/25      2.08G      1.247      1.356      1.349        375        640:  14%|#4        | 8/56 [00:00<00:05,  8.50it/s]
       3/25      2.08G      1.241      1.354       1.35        326        640:  14%|#4        | 8/56 [00:01<00:05,  8.50it/s]
       3/25      2.08G      1.241      1.354       1.35        326        640:  16%|#6        | 9/56 [00:01<00:05,  8.83it/s]
       3/25      2.08G      1.243      1.356      1.358        306        640:  16%|#6        | 9/56 [00:01<00:05,  8.83it/s]
       3/25      2.08G      1.243      1.356      1.358        306        640:  18%|#7        | 10/56 [00:01<00:05,  8.88it/s]
       3/25      2.08G      1.251       1.35      1.365        335        640:  18%|#7        | 10/56 [00:01<00:05,  8.88it/s]
       3/25      2.08G      1.251       1.35      1.365        335        640:  20%|#9        | 11/56 [00:01<00:05,  8.60it/s]
       3/25      2.08G      1.254      1.346      1.365        429        640:  20%|#9        | 11/56 [00:01<00:05,  8.60it/s]
       3/25      2.08G      1.254      1.346      1.365        429        640:  21%|##1       | 12/56 [00:01<00:04,  8.83it/s]
